time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,0.0141832442186,-0.0155618454748,10.5027059404,6.24663731633,6.25957242591,0.0,0.0809793048466,-0.100320878748,1.67225166525,-0.122896148328,-0.0453318678848,0.0,511.4210306353322,510.7201499193082,510.75404846653015,509.42489593734626
0.7200000000000003,0.0194769659223,-0.0222648029537,10.6034106015,6.2394681521,6.25639268658,0.0,0.0957330701859,-0.123756776436,1.6845182923,-0.113420363525,-0.0763137797932,0.0,412.7861773994441,410.04075925145094,410.5426744462072,411.36833796094714
0.7800000000000004,0.0259060087082,-0.0308055560916,10.7116005927,6.23245654673,6.251274337,0.0,0.119134119794,-0.161760922734,1.92138739519,-0.124814167651,-0.117204471926,0.0,483.59538903221176,480.4994613491896,481.20422568534326,480.329815337339
0.8400000000000004,0.0337918772052,-0.0416685453637,10.8314081208,6.22482875529,6.24428742964,0.0,0.144487398993,-0.201150570097,2.07185906324,-0.132212191999,-0.114979094972,0.0,457.1957917398156,457.36132573003516,456.318779153818,455.71352128560227
0.9000000000000005,0.0433896586441,-0.0551201118533,10.9611375823,6.21667788705,6.2377869279,0.0,0.176185655737,-0.248126939389,2.25202177309,-0.144334585086,-0.0975953599671,0.0,465.40552700452366,466.7541593874994,467.1017457482636,466.1392514966218
0.9600000000000005,0.0549877259247,-0.071512431714,11.1006517468,6.20789078609,6.23134478599,0.0,0.211048886094,-0.299209979568,2.39804542353,-0.151057036323,-0.148362702847,0.0,458.80050735593545,454.74053296985454,457.3874034908709,456.83224265369205
1.0200000000000005,0.0688372125469,-0.0911702083631,11.248977254,6.19870266051,6.22224444903,0.0,0.251565547054,-0.357014726906,2.54567018247,-0.157648699196,-0.15927449467,0.0,458.55953919852243,457.6708947928498,458.7997065849022,458.25468613613486
1.0800000000000005,0.0853927931891,-0.114597379691,11.4072577839,6.18922979025,6.21274839517,0.0,0.301352425548,-0.424930549114,2.72973436965,-0.1583495956,-0.156328606781,0.0,469.87665816697415,470.08270718745104,470.6988211916768,470.6224664549268
1.1400000000000006,0.10505923339,-0.142190561631,11.5752162022,6.17948468122,6.20324179219,0.0,0.355189187752,-0.495835771921,2.86833250461,-0.172125168641,-0.163042685526,0.0,458.16220982389706,457.60502971850036,458.39883714243894,457.27837014581047
1.2000000000000006,0.128014113581,-0.174058022225,11.7496157748,6.16912219676,6.19372329363,0.0,0.410907741164,-0.56740076033,2.94456389563,-0.173898375229,-0.151048920259,0.0,439.463082114594,440.4318472009387,439.1556043704882,438.9794298156417
1.2600000000000007,0.154360724111,-0.210248286618,11.9270319336,6.15868519953,6.18471598597,0.0,0.468127094039,-0.639870757973,2.96901009822,-0.174053159687,-0.14833134987,0.0,424.16554532171796,424.3764986520522,422.82671477681413,422.78258132143526
1.3200000000000007,0.184365961237,-0.251052112187,12.1064630208,6.14782660731,6.17569871497,0.0,0.532872388392,-0.721219205148,3.01164393706,-0.200723409874,-0.154514263917,0.0,429.9407604437865,429.39443656088554,431.97370043852516,429.6850454707757
1.3800000000000008,0.218621298518,-0.297187321416,12.2901441146,6.13567584022,6.16613564866,0.0,0.609897148571,-0.817795575655,3.11043886131,-0.206348815655,-0.171519451057,0.0,449.8324035362877,448.42906214733557,449.58820065644665,449.09238861676926
1.4400000000000008,0.257359679194,-0.348940995167,12.4768725059,6.12319641146,6.15571231924,0.0,0.682285807014,-0.908392636079,3.11347311523,-0.211487829961,-0.178530340827,0.0,420.0093492267567,419.3697930846713,419.18544111306556,418.693108008315
1.5000000000000009,0.301603545723,-0.4075629184,12.6711265333,6.11022811679,6.14601352453,0.0,0.793659802885,-1.0471008413,3.36040366839,-0.227576427001,-0.140174235839,0.0,494.1473213586935,496.943612623952,497.357687440742,496.1368204873242
1.560000000000001,0.351802832493,-0.473627902718,12.8733124005,6.09694730108,6.13757526275,0.0,0.880387570444,-1.15623360434,3.37862300487,-0.211155659223,-0.141579994525,0.0,428.08484590541303,427.9459750053711,427.1892303553,428.53632302090244
1.620000000000001,0.407541267135,-0.546706336189,13.077722436,6.08403085239,6.12927137154,0.0,0.978320183945,-1.28086346042,3.43437102197,-0.225118792559,-0.132698663646,0.0,441.61197166046145,442.3260590043717,441.6113315204644,440.41151792223474
1.680000000000001,0.469567142006,-0.627834864461,13.2869776897,6.07071181487,6.12080032106,0.0,1.08996799274,-1.42468317244,3.53987399942,-0.216364028443,-0.169273905002,0.0,460.5729346331848,457.65184503756484,458.4614988141021,459.10941150459547
1.740000000000001,0.538699203527,-0.718148180331,13.503773963,6.05816455308,6.11015535579,0.0,1.21545262399,-1.58697170946,3.68547511249,-0.197593418751,-0.203332837052,0.0,475.33941850439305,472.6925422920617,472.1851383047136,473.590538694881
1.8000000000000012,0.615247752734,-0.818009242398,13.7272261961,6.04602254154,6.09823911533,0.0,1.33728184165,-1.74276884294,3.76193615938,-0.214190161287,-0.190527238567,0.0,454.44694864369563,455.4345729826342,454.40094550604505,453.02878454367396
1.8600000000000012,0.700095958696,-0.928399672895,13.9590155301,6.03286739374,6.0866859632,0.0,1.49216110694,-1.9381418873,3.96270988971,-0.231997434164,-0.196938776968,0.0,495.7807416861418,495.2774005561972,494.8833349666465,493.5280680777233
1.9200000000000013,0.793669080401,-1.04976612902,14.1986347794,6.0188338857,6.07493716515,0.0,1.62798365626,-2.10857741796,4.02345207743,-0.237969842145,-0.193655784017,0.0,455.35652450884606,455.58266865488525,454.77310053603526,454.2411691762373
1.9800000000000013,0.895625121992,-1.18162851808,14.4417822522,6.00407004029,6.06380474479,0.0,1.77152693185,-2.28802338492,4.08024587157,-0.271667581828,-0.172915759105,0.0,455.55954456869046,457.182277393579,457.5618075683867,454.8101207091775
2.0400000000000014,1.00544858874,-1.32335571323,14.6841026186,5.98758665944,6.05326694374,0.0,1.89003657029,-2.43741361286,3.99649731723,-0.28164824773,-0.18169167373,0.0,410.21119444767265,409.3983456102524,412.14599286927506,411.17962019451676
2.1000000000000014,1.12300850264,-1.47487187904,14.9231613249,5.9712892728,6.04343806213,0.0,2.02941175059,-2.61438282672,3.97113467854,-0.256769676481,-0.141535900918,0.0,431.28625152938895,434.63712121227417,432.25228264405075,434.2665932863476
2.1600000000000015,1.24969175156,-1.63802821499,15.1628837509,5.95574832305,6.03485178881,0.0,2.1939972981,-2.82538130653,4.01821758295,-0.263924104703,-0.146438277689,0.0,459.70753928366105,459.3004729815284,460.74832652462777,460.11722880630987
2.2200000000000015,1.38490777741,-1.81222194156,15.3996929874,5.93938697665,6.02589535026,0.0,2.31381377164,-2.98217485521,3.8749751524,-0.302664074759,-0.155643908677,0.0,396.567332210897,395.6966588667879,396.37569078093475,392.7099731554215
2.2800000000000016,1.52845395549,-1.99735949301,15.6314125736,5.92110448703,6.01628672633,0.0,2.47172070711,-3.19040561507,3.84772650572,-0.309133801254,-0.171127315114,0.0,439.90845535545765,438.5993014526721,440.0697123841313,439.4378974806943
2.3400000000000016,1.68275101685,-2.1967350769,15.8650899227,5.90295771565,6.00573051961,0.0,2.67226807604,-3.45682898374,3.93935938161,-0.291649037085,-0.187877179581,0.0,483.0188796771527,481.72640545067026,482.4379559054225,483.67093735073263
2.4000000000000017,1.84784609787,-2.41054877292,16.0993267561,5.88559913986,5.99409592376,0.0,2.83167361176,-3.67144353816,3.86726531599,-0.285009154469,-0.210046778411,0.0,431.8401239464883,429.9269769566796,431.66932168749776,432.14170028121407
2.4600000000000017,2.02333374149,-2.6383323769,16.3310190258,5.86810404342,5.98148052185,0.0,3.0187855333,-3.92244081179,3.85400501452,-0.309827817083,-0.210679119369,0.0,454.99235422585946,454.8992922194581,457.4727866333977,455.40675004779916
2.520000000000002,2.21046373499,-2.88171531399,16.5622469396,5.85014190305,5.96892470953,0.0,3.21971104292,-4.1914387564,3.85151612735,-0.284038443708,-0.206577424649,0.0,464.3562228097006,464.63688815635584,462.30057510815124,464.2403235174838
2.580000000000002,2.40939085422,-3.14090748362,16.7917388247,5.83289291671,5.95623936633,0.0,3.4119649456,-4.44927523651,3.79640328567,-0.295436184332,-0.223470038414,0.0,451.11748431116416,449.70725762611227,450.2724056275006,449.26608730610195
2.640000000000002,2.61966440805,-3.41531970075,17.0166338617,5.815145092,5.94317193913,0.0,3.59793819244,-4.69875879552,3.69839965695,-0.296526926654,-0.208354107902,0.0,438.48549671854107,439.6919498309384,438.66740160193666,438.4865062488897
